state,date,persons
New York,2012-01-01,3059120
New York,2012-02-01,3059262
New York,2012-03-01,3081831
New York,2012-04-01,3063238
New York,2012-05-01,3082995
New York,2012-06-01,3095534
New York,2012-07-01,3094677
New York,2012-08-01,3109436
New York,2012-09-01,3101190
New York,2012-10-01,3110070
New York,2012-11-01,3152122
New York,2012-12-01,3186236
New York,2013-01-01,3158541
New York,2013-02-01,3153979
New York,2013-03-01,3182976
New York,2013-04-01,3181218
New York,2013-05-01,3183287
New York,2013-06-01,3186788
New York,2013-07-01,3194470
New York,2013-08-01,3186530
New York,2013-09-01,3169363
New York,2013-10-01,3170323
New York,2013-11-01,3243156
New York,2013-12-01,3158376
New York,2014-01-01,3148532
New York,2014-02-01,3114414
New York,2014-03-01,3109524
New York,2014-04-01,3103477
New York,2014-05-01,3101888
New York,2014-06-01,3094747
New York,2014-07-01,3088298
New York,2014-08-01,3075125
New York,2014-09-01,3066686
New York,2014-10-01,3068825
New York,2014-11-01,3057644
New York,2014-12-01,3075720
New York,2015-01-01,3055942
New York,2015-02-01,3045194
New York,2015-03-01,3050058
New York,2015-04-01,3039251
New York,2015-05-01,3027230
New York,2015-06-01,3028373
New York,2015-07-01,3017604
New York,2015-08-01,3001608
New York,2015-09-01,3001849
New York,2015-10-01,2996649
New York,2015-11-01,2982398
New York,2015-12-01,2990471
New York,2016-01-01,2975036
New York,2016-02-01,2972012
New York,2016-03-01,2972806
New York,2016-04-01,2961955
New York,2016-05-01,2965167
New York,2016-06-01,2953595
New York,2016-07-01,2941315
New York,2016-08-01,2957116
New York,2016-09-01,2950208
New York,2016-10-01,2938258
New York,2016-11-01,2940107
New York,2016-12-01,2949168
New York,2017-01-01,2944348
New York,2017-02-01,2922436
New York,2017-03-01,2927021
New York,2017-04-01,2900177
New York,2017-05-01,2907545
New York,2017-06-01,2896869
New York,2017-07-01,2880757
New York,2017-08-01,2869135
New York,2017-09-01,2854907
New York,2017-10-01,2833407
New York,2017-11-01,2834579
New York,2017-12-01,2833768
New York,2018-01-01,2831503
New York,2018-02-01,2808410
New York,2018-03-01,2824677
New York,2018-04-01,2794249
New York,2018-05-01,2787447
New York,2018-06-01,2769827
New York,2018-07-01,2756993
New York,2018-08-01,2751082
New York,2018-09-01,2733500
New York,2018-10-01,2727462
New York,2018-11-01,2706697
New York,2018-12-01,2702602
New York,2019-01-01,2705107
New York,2019-02-01,2690578
New York,2019-03-01,2681717
New York,2019-04-01,2662511
New York,2019-05-01,2642450
New York,2019-06-01,2623177
New York,2019-07-01,2613091
New York,2019-08-01,2598826
New York,2019-09-01,2586186
New York,2019-10-01,2576099
New York,2019-11-01,2573483
New York,2019-12-01,2570821
New York,2020-01-01,2570601
New York,2020-02-01,2560098
New York,2020-03-01,2561187
New York,2020-04-01,2683002
New York,2020-05-01,2735982
New York,2020-06-01,2774025
New York,2020-07-01,2750252
New York,2020-08-01,2756187
New York,2020-09-01,2789533
New York,2020-10-01,2781742
New York,2020-11-01,2720372
New York,2020-12-01,2742577
New York,2021-01-01,2758288
New York,2021-02-01,2760769
New York,2021-03-01,2790766
New York,2021-04-01,2818184
New York,2021-05-01,2815830
New York,2021-06-01,2826820
New York,2021-07-01,2798640
New York,2021-08-01,2778310
New York,2021-09-01,2776268
New York,2021-10-01,2768049
New York,2021-11-01,2778458
New York,2021-12-01,2782455
New York,2022-01-01,2808646
New York,2022-02-01,2836489
New York,2022-03-01,2877376
New York,2022-04-01,2871999
New York,2022-05-01,2873666
New York,2022-06-01,2867285
New York,2022-07-01,2884036
New York,2022-08-01,2876474
New York,2022-09-01,2846983
New York,2022-10-01,2830123
New York,2022-11-01,2835706
New York,2022-12-01,2887608
New York,2023-01-01,2925621
New York,2023-02-01,2918862
New York,2023-03-01,2953655
New York,2023-04-01,2908512
New York,2023-05-01,2910493
New York,2023-06-01,2892567
New York,2023-07-01,2880386
New York,2023-08-01,2860116
New York,2023-09-01,2830301
North Carolina,2009-10-01,1266757
North Carolina,2009-11-01,1285157
North Carolina,2009-12-01,1302121
North Carolina,2010-01-01,1313610
North Carolina,2010-02-01,1317368
North Carolina,2010-03-01,1327754
North Carolina,2010-04-01,1334545
North Carolina,2010-05-01,1341997
North Carolina,2010-06-01,1356607
North Carolina,2010-07-01,1393165
North Carolina,2010-08-01,1442650
North Carolina,2010-09-01,1476207
North Carolina,2010-10-01,1503558
North Carolina,2010-11-01,1531255
North Carolina,2010-12-01,1547621
North Carolina,2011-01-01,1544547
North Carolina,2011-02-01,1551054
North Carolina,2011-03-01,1561887
North Carolina,2011-04-01,1571115
North Carolina,2011-05-01,1615715
North Carolina,2011-06-01,1608560
North Carolina,2011-07-01,1614848
North Carolina,2011-08-01,1633664
North Carolina,2011-09-01,1797003
North Carolina,2011-10-01,1655694
North Carolina,2011-11-01,1660154
North Carolina,2011-12-01,1660591
North Carolina,2012-01-01,1660464
North Carolina,2012-02-01,1655362
North Carolina,2012-03-01,1653501
North Carolina,2012-04-01,1650483
North Carolina,2012-05-01,1653436
North Carolina,2012-06-01,1674350
North Carolina,2012-07-01,1687148
North Carolina,2012-08-01,1706480
North Carolina,2012-09-01,1705395
North Carolina,2012-10-01,1756474
North Carolina,2012-11-01,1738799
North Carolina,2012-12-01,1726440
North Carolina,2013-01-01,1725504
North Carolina,2013-02-01,1698745
North Carolina,2013-03-01,1704848
North Carolina,2013-04-01,1706588
North Carolina,2013-05-01,1721681
North Carolina,2013-06-01,1734913
North Carolina,2013-07-01,1705966
North Carolina,2013-08-01,1682965
North Carolina,2013-09-01,1541482
North Carolina,2013-10-01,1591292
North Carolina,2013-11-01,1578293
North Carolina,2013-12-01,1583150
North Carolina,2014-01-01,1573226
North Carolina,2014-02-01,1566955
North Carolina,2014-03-01,1386020
North Carolina,2014-04-01,1602564
North Carolina,2014-05-01,1467250
North Carolina,2014-06-01,1629073
North Carolina,2014-07-01,1628467
North Carolina,2014-08-01,1631689
North Carolina,2014-09-01,1670130
North Carolina,2014-10-01,1673939
North Carolina,2014-11-01,1691116
North Carolina,2014-12-01,1661672
North Carolina,2015-01-01,1645161
North Carolina,2015-02-01,1632755
North Carolina,2015-03-01,1631349
North Carolina,2015-04-01,1627167
North Carolina,2015-05-01,1626420
North Carolina,2015-06-01,1636572
North Carolina,2015-07-01,1641853
North Carolina,2015-08-01,1643059
North Carolina,2015-09-01,1643364
North Carolina,2015-10-01,1647808
North Carolina,2015-11-01,1643503
North Carolina,2015-12-01,1617850
North Carolina,2016-01-01,1605908
North Carolina,2016-02-01,1602407
North Carolina,2016-03-01,1598845
North Carolina,2016-04-01,1570872
North Carolina,2016-05-01,1566722
North Carolina,2016-06-01,1543856
North Carolina,2016-07-01,1475489
North Carolina,2016-08-01,1477300
North Carolina,2016-09-01,1470079
North Carolina,2016-10-01,1624426
North Carolina,2016-11-01,1522926
North Carolina,2016-12-01,1479655
North Carolina,2017-01-01,1470862
North Carolina,2017-02-01,1458092
North Carolina,2017-03-01,1448592
North Carolina,2017-04-01,1428334
North Carolina,2017-05-01,1404149
North Carolina,2017-06-01,1407129
North Carolina,2017-07-01,1398074
North Carolina,2017-08-01,1402539
North Carolina,2017-09-01,1401144
North Carolina,2017-10-01,1400279
North Carolina,2017-11-01,1393845
North Carolina,2017-12-01,1383013
North Carolina,2018-01-01,1371699
North Carolina,2018-02-01,1358382
North Carolina,2018-03-01,1355651
North Carolina,2018-04-01,1338566
North Carolina,2018-05-01,1338051
North Carolina,2018-06-01,1336668
North Carolina,2018-07-01,1328610
North Carolina,2018-08-01,1266496
North Carolina,2018-09-01,1262554
North Carolina,2018-10-01,1691351
North Carolina,2018-11-01,1393700
North Carolina,2018-12-01,1326080
North Carolina,2019-01-01,1322868
North Carolina,2019-02-01,110659
North Carolina,2019-03-01,1308432
North Carolina,2019-04-01,1278787
North Carolina,2019-05-01,1263343
North Carolina,2019-06-01,1268103
North Carolina,2019-07-01,1248711
North Carolina,2019-08-01,1266496
North Carolina,2019-09-01,1262554
North Carolina,2019-10-01,1246272
North Carolina,2019-11-01,1240853
North Carolina,2019-12-01,1226872
North Carolina,2020-01-01,1216760
North Carolina,2020-02-01,1212763
North Carolina,2020-03-01,1206166
North Carolina,2020-04-01,1313052
North Carolina,2020-05-01,1372211
North Carolina,2020-06-01,1400796
North Carolina,2020-07-01,1425991
North Carolina,2020-08-01,1459026
North Carolina,2020-09-01,1490031
North Carolina,2020-10-01,1424340
North Carolina,2020-11-01,1399143
North Carolina,2020-12-01,1449615
North Carolina,2021-01-01,1495798
North Carolina,2021-02-01,1531023
North Carolina,2021-03-01,1557339
North Carolina,2021-04-01,1569109
North Carolina,2021-05-01,1582403
North Carolina,2021-06-01,1598098
North Carolina,2021-07-01,1612506
North Carolina,2021-08-01,1628719
North Carolina,2021-09-01,1651835
North Carolina,2021-10-01,1680600
North Carolina,2021-11-01,1700709
North Carolina,2021-12-01,1720044
North Carolina,2022-01-01,1732124
North Carolina,2022-02-01,1666555
North Carolina,2022-03-01,1609101
North Carolina,2022-04-01,1567026
North Carolina,2022-05-01,1540942
North Carolina,2022-06-01,1502118
North Carolina,2022-07-01,1463355
North Carolina,2022-08-01,1486498
North Carolina,2022-09-01,1530082
North Carolina,2022-10-01,1574428
North Carolina,2022-11-01,1602051
North Carolina,2022-12-01,1627594
North Carolina,2023-01-01,1645838
North Carolina,2023-02-01,1655190
North Carolina,2023-03-01,1629534
North Carolina,2023-04-01,1606929
North Carolina,2023-05-01,1608992
North Carolina,2023-06-01,1590833
North Carolina,2023-07-01,1554490
North Carolina,2023-08-01,1527557
North Carolina,2023-09-01,1507866
North Dakota,2009-10-01,57681
North Dakota,2009-11-01,58174
North Dakota,2009-12-01,58796
North Dakota,2010-01-01,59360
North Dakota,2010-02-01,59591
North Dakota,2010-03-01,60297
North Dakota,2010-04-01,60473
North Dakota,2010-05-01,60414
North Dakota,2010-06-01,60774
North Dakota,2010-07-01,60822
North Dakota,2010-08-01,61049
North Dakota,2010-09-01,61229
North Dakota,2010-10-01,60638
North Dakota,2010-11-01,60681
North Dakota,2010-12-01,60947
North Dakota,2011-01-01,61362
North Dakota,2011-02-01,61177
North Dakota,2011-03-01,61049
North Dakota,2011-04-01,60851
North Dakota,2011-05-01,60333
North Dakota,2011-06-01,60451
North Dakota,2011-07-01,62956
North Dakota,2011-08-01,60369
North Dakota,2011-09-01,60011
North Dakota,2011-10-01,59383
North Dakota,2011-11-01,59334
North Dakota,2011-12-01,59600
North Dakota,2012-01-01,59501
North Dakota,2012-02-01,59195
North Dakota,2012-03-01,59134
North Dakota,2012-04-01,58575
North Dakota,2012-05-01,58379
North Dakota,2012-06-01,58243
North Dakota,2012-07-01,57901
North Dakota,2012-08-01,58400
North Dakota,2012-09-01,57911
North Dakota,2012-10-01,57911
North Dakota,2012-11-01,57565
North Dakota,2012-12-01,57610
North Dakota,2013-01-01,57658
North Dakota,2013-02-01,57449
North Dakota,2013-03-01,56918
North Dakota,2013-04-01,56676
North Dakota,2013-05-01,56136
North Dakota,2013-06-01,55721
North Dakota,2013-07-01,55125
North Dakota,2013-08-01,55005
North Dakota,2013-09-01,54500
North Dakota,2013-10-01,54025
North Dakota,2013-11-01,53753
North Dakota,2013-12-01,53570
North Dakota,2014-01-01,53943
North Dakota,2014-02-01,54093
North Dakota,2014-03-01,54089
North Dakota,2014-04-01,54174
North Dakota,2014-05-01,54159
North Dakota,2014-06-01,53752
North Dakota,2014-07-01,53252
North Dakota,2014-08-01,53194
North Dakota,2014-09-01,53034
North Dakota,2014-10-01,52862
North Dakota,2014-11-01,52505
North Dakota,2014-12-01,52808
North Dakota,2015-01-01,53005
North Dakota,2015-02-01,53265
North Dakota,2015-03-01,53568
North Dakota,2015-04-01,53760
North Dakota,2015-05-01,53185
North Dakota,2015-06-01,53293
North Dakota,2015-07-01,53217
North Dakota,2015-08-01,52980
North Dakota,2015-09-01,53323
North Dakota,2015-10-01,53271
North Dakota,2015-11-01,53344
North Dakota,2015-12-01,53886
North Dakota,2016-01-01,54125
North Dakota,2016-02-01,54395
North Dakota,2016-03-01,54526
North Dakota,2016-04-01,54652
North Dakota,2016-05-01,54538
North Dakota,2016-06-01,54736
North Dakota,2016-07-01,54330
North Dakota,2016-08-01,54602
North Dakota,2016-09-01,54622
North Dakota,2016-10-01,54124
North Dakota,2016-11-01,53995
North Dakota,2016-12-01,53801
North Dakota,2017-01-01,53861
North Dakota,2017-02-01,53987
North Dakota,2017-03-01,53941
North Dakota,2017-04-01,53744
North Dakota,2017-05-01,53672
North Dakota,2017-06-01,53668
North Dakota,2017-07-01,53170
North Dakota,2017-08-01,53493
North Dakota,2017-09-01,53523
North Dakota,2017-10-01,53403
North Dakota,2017-11-01,53396
North Dakota,2017-12-01,53269
North Dakota,2018-01-01,53547
North Dakota,2018-02-01,53355
North Dakota,2018-03-01,53179
North Dakota,2018-04-01,52896
North Dakota,2018-05-01,52718
North Dakota,2018-06-01,52316
North Dakota,2018-07-01,51457
North Dakota,2018-08-01,51183
North Dakota,2018-09-01,50733
North Dakota,2018-10-01,50503
North Dakota,2018-11-01,50048
North Dakota,2018-12-01,49586
North Dakota,2019-01-01,49813
North Dakota,2019-02-01,7638
North Dakota,2019-03-01,48422
North Dakota,2019-04-01,48096
North Dakota,2019-05-01,48095
North Dakota,2019-06-01,47783
North Dakota,2019-07-01,47645
North Dakota,2019-08-01,48043
North Dakota,2019-09-01,48070
North Dakota,2019-10-01,48243
North Dakota,2019-11-01,47484
North Dakota,2019-12-01,47432
North Dakota,2020-01-01,47804
North Dakota,2020-02-01,47673
North Dakota,2020-03-01,48059
North Dakota,2020-04-01,51483
North Dakota,2020-05-01,49295
North Dakota,2020-06-01,29525
North Dakota,2020-07-01,44647
North Dakota,2020-08-01,44731
North Dakota,2020-09-01,46731
North Dakota,2020-10-01,48341
North Dakota,2020-11-01,49663
North Dakota,2020-12-01,50969
North Dakota,2021-01-01,51432
North Dakota,2021-02-01,51096
North Dakota,2021-03-01,51264
North Dakota,2021-04-01,50707
North Dakota,2021-05-01,53441
North Dakota,2021-06-01,49463
North Dakota,2021-07-01,49598
North Dakota,2021-08-01,49420
North Dakota,2021-09-01,49124
North Dakota,2021-10-01,48773
North Dakota,2021-11-01,48777
North Dakota,2021-12-01,48630
North Dakota,2022-01-01,48017
North Dakota,2022-02-01,47289
North Dakota,2022-03-01,47766
North Dakota,2022-04-01,47349
North Dakota,2022-05-01,47923
North Dakota,2022-06-01,47609
North Dakota,2022-07-01,45585
North Dakota,2022-08-01,45945
North Dakota,2022-09-01,45336
North Dakota,2022-10-01,45336
North Dakota,2022-11-01,45555
North Dakota,2022-12-01,45507
North Dakota,2023-01-01,45157
North Dakota,2023-02-01,44805
North Dakota,2023-03-01,44783
North Dakota,2023-04-01,44115
North Dakota,2023-05-01,44911
North Dakota,2023-06-01,45212
North Dakota,2023-07-01,45030
North Dakota,2023-08-01,45873
North Dakota,2023-09-01,45553
Ohio,2009-10-01,1519305
Ohio,2009-11-01,1542230
Ohio,2009-12-01,1576682
Ohio,2010-01-01,1579716
Ohio,2010-02-01,1580984
Ohio,2010-03-01,1604132
Ohio,2010-04-01,1611878
Ohio,2010-05-01,1620244
Ohio,2010-06-01,1646418
Ohio,2010-07-01,1652927
Ohio,2010-08-01,1670671
Ohio,2010-09-01,1683877
Ohio,2010-10-01,1710948
Ohio,2010-11-01,1772608
Ohio,2010-12-01,1795578
Ohio,2011-01-01,1805861
Ohio,2011-02-01,1807165
Ohio,2011-03-01,1830051
Ohio,2011-04-01,1801679
Ohio,2011-05-01,1781487
Ohio,2011-06-01,1767340
Ohio,2011-07-01,1756228
Ohio,2011-08-01,1765519
Ohio,2011-09-01,1756380
Ohio,2011-10-01,1766584
Ohio,2011-11-01,1793380
Ohio,2011-12-01,1816920
Ohio,2012-01-01,1827815
Ohio,2012-02-01,1830187
Ohio,2012-03-01,1842315
Ohio,2012-04-01,1824217
Ohio,2012-05-01,1803697
Ohio,2012-06-01,1790955
Ohio,2012-07-01,1831862
Ohio,2012-08-01,1787919
Ohio,2012-09-01,1779101
Ohio,2012-10-01,1804887
Ohio,2012-11-01,1816409
Ohio,2012-12-01,1832777
Ohio,2013-01-01,1845325
Ohio,2013-02-01,1837229
Ohio,2013-03-01,1853963
Ohio,2013-04-01,1844692
Ohio,2013-05-01,1830161
Ohio,2013-06-01,1815695
Ohio,2013-07-01,1813874
Ohio,2013-08-01,1802036
Ohio,2013-09-01,1799050
Ohio,2013-10-01,1799770
Ohio,2013-11-01,1787984
Ohio,2013-12-01,1799993
Ohio,2014-01-01,1775855
Ohio,2014-02-01,1757718
Ohio,2014-03-01,1760557
Ohio,2014-04-01,1750373
Ohio,2014-05-01,1735294
Ohio,2014-06-01,1730818
Ohio,2014-07-01,1719027
Ohio,2014-08-01,1706254
Ohio,2014-09-01,1701979
Ohio,2014-10-01,1700025
Ohio,2014-11-01,1697147
Ohio,2014-12-01,1710427
Ohio,2015-01-01,1690273
Ohio,2015-02-01,1680384
Ohio,2015-03-01,1691441
Ohio,2015-04-01,1671103
Ohio,2015-05-01,1695975
Ohio,2015-06-01,1659826
Ohio,2015-07-01,1648146
Ohio,2015-08-01,1638850
Ohio,2015-09-01,1631559
Ohio,2015-10-01,1629349
Ohio,2015-11-01,1634213
Ohio,2015-12-01,1643233
Ohio,2016-01-01,1627589
Ohio,2016-02-01,1629165
Ohio,2016-03-01,1628168
Ohio,2016-04-01,1610098
Ohio,2016-05-01,1601833
Ohio,2016-06-01,1591757
Ohio,2016-07-01,1566937
Ohio,2016-08-01,1576754
Ohio,2016-09-01,1564498
Ohio,2016-10-01,1553901
Ohio,2016-11-01,1549654
Ohio,2016-12-01,1539886
Ohio,2017-01-01,1532807
Ohio,2017-02-01,1510943
Ohio,2017-03-01,1522223
Ohio,2017-04-01,1491788
Ohio,2017-05-01,1490125
Ohio,2017-06-01,1476547
Ohio,2017-07-01,1445160
Ohio,2017-08-01,1459106
Ohio,2017-09-01,1449403
Ohio,2017-10-01,1454106
Ohio,2017-11-01,1445457
Ohio,2017-12-01,1447154
Ohio,2018-01-01,1438832
Ohio,2018-02-01,1421394
Ohio,2018-03-01,1418692
Ohio,2018-04-01,1403759
Ohio,2018-05-01,1417857
Ohio,2018-06-01,1409275
Ohio,2018-07-01,1402925
Ohio,2018-08-01,1401376
Ohio,2018-09-01,1395560
Ohio,2018-10-01,1400704
Ohio,2018-11-01,1358228
Ohio,2018-12-01,1406880
Ohio,2019-01-01,1401304
Ohio,2019-02-01,61255
Ohio,2019-03-01,1376068
Ohio,2019-04-01,1385222
Ohio,2019-05-01,1378556
Ohio,2019-06-01,1379247
Ohio,2019-07-01,1375056
Ohio,2019-08-01,1375316
Ohio,2019-09-01,1381245
Ohio,2019-10-01,1380490
Ohio,2019-11-01,1374527
Ohio,2019-12-01,1373772
Ohio,2020-01-01,1377403
Ohio,2020-02-01,1365936
Ohio,2020-03-01,1374108
Ohio,2020-04-01,1382485
Ohio,2020-05-01,1390914
Ohio,2020-06-01,1403021
Ohio,2020-07-01,1538558
Ohio,2020-08-01,1399895
Ohio,2020-09-01,1401212
Ohio,2020-10-01,1498880
Ohio,2020-11-01,1464612
Ohio,2020-12-01,1456030
Ohio,2021-01-01,1536645
Ohio,2021-02-01,1532847
Ohio,2021-03-01,1535731
Ohio,2021-04-01,1535325
Ohio,2021-05-01,1539008
Ohio,2021-06-01,1542770
Ohio,2021-07-01,1497379
Ohio,2021-08-01,1483344
Ohio,2021-09-01,1490681
Ohio,2021-10-01,1495296
Ohio,2021-11-01,1487222
Ohio,2021-12-01,1491183
Ohio,2022-01-01,1485417
Ohio,2022-02-01,1489166
Ohio,2022-03-01,1497948
Ohio,2022-04-01,1498058
Ohio,2022-05-01,1499146
Ohio,2022-06-01,1502137
Ohio,2022-07-01,1492044
Ohio,2022-08-01,1487242
Ohio,2022-09-01,1470665
Ohio,2022-10-01,1457869
Ohio,2022-11-01,1448138
Ohio,2022-12-01,1447559
Ohio,2023-01-01,1433340
Ohio,2023-02-01,1401411
Ohio,2023-03-01,1443897
Ohio,2023-04-01,1403704
Ohio,2023-05-01,1397579
Ohio,2023-06-01,1404114
Ohio,2023-07-01,1393545
Ohio,2023-08-01,1392503
Ohio,2023-09-01,1392400
Oklahoma,2014-10-01,601161
Oklahoma,2014-11-01,599367
Oklahoma,2014-12-01,595803
Oklahoma,2015-01-01,594033
Oklahoma,2015-02-01,590243
Oklahoma,2015-03-01,587269
Oklahoma,2015-04-01,591425
Oklahoma,2015-05-01,594979
Oklahoma,2015-06-01,600596
Oklahoma,2015-07-01,604684
Oklahoma,2015-08-01,608832
Oklahoma,2015-09-01,610694
Oklahoma,2015-10-01,613397
Oklahoma,2015-11-01,612746
Oklahoma,2015-12-01,611558
Oklahoma,2016-01-01,611426
Oklahoma,2016-02-01,608588
Oklahoma,2016-03-01,608305
Oklahoma,2016-04-01,608285
Oklahoma,2016-05-01,608661
Oklahoma,2016-06-01,614624
Oklahoma,2016-07-01,614993
Oklahoma,2016-08-01,620387
Oklahoma,2016-09-01,621462
Oklahoma,2016-10-01,618434
Oklahoma,2016-11-01,616062
Oklahoma,2016-12-01,613348
Oklahoma,2017-01-01,608766
Oklahoma,2017-02-01,605306
Oklahoma,2017-03-01,600322
Oklahoma,2017-04-01,596306
Oklahoma,2017-05-01,593980
Oklahoma,2017-06-01,597889
Oklahoma,2017-07-01,595366
Oklahoma,2017-08-01,600192
Oklahoma,2017-09-01,600783
Oklahoma,2017-10-01,598722
Oklahoma,2017-11-01,596655
Oklahoma,2017-12-01,592660
Oklahoma,2018-01-01,589087
Oklahoma,2018-02-01,583399
Oklahoma,2018-03-01,581095
Oklahoma,2018-04-01,578445
Oklahoma,2018-05-01,576883
Oklahoma,2018-06-01,580448
Oklahoma,2018-07-01,578466
Oklahoma,2018-08-01,583042
Oklahoma,2018-09-01,581866
Oklahoma,2018-10-01,581701
Oklahoma,2018-11-01,580244
Oklahoma,2018-12-01,575272
Oklahoma,2019-01-01,575769
Oklahoma,2019-02-01,63182
Oklahoma,2019-03-01,565817
